,date,value,name_B07G8NXN1Y
1033,2021-06-26,54045.0,Wall & Tabletop Frames
1034,2021-06-27,37567.0,Wall & Tabletop Frames
1035,2021-06-28,37567.0,Wall & Tabletop Frames
1036,2021-06-29,37567.0,Wall & Tabletop Frames
1037,2021-06-30,43645.0,Wall & Tabletop Frames
1038,2021-07-01,51125.0,Wall & Tabletop Frames
1039,2021-07-02,48983.0,Wall & Tabletop Frames
1040,2021-07-03,48983.0,Wall & Tabletop Frames
1041,2021-07-04,48983.0,Wall & Tabletop Frames
1042,2021-07-05,47262.0,Wall & Tabletop Frames
1043,2021-07-06,47262.0,Wall & Tabletop Frames
1044,2021-07-07,70069.0,Wall & Tabletop Frames
1045,2021-07-08,70069.0,Wall & Tabletop Frames
1046,2021-07-09,70069.0,Wall & Tabletop Frames
1047,2021-07-10,56097.0,Wall & Tabletop Frames
