,date,value,name_B0127CJN6U
1070,2021-06-15,125287.0,Kitchen & Dining Features
1071,2021-06-16,114067.0,Kitchen & Dining Features
1072,2021-06-17,59217.0,Kitchen & Dining Features
1073,2021-06-18,78724.0,Kitchen & Dining Features
1074,2021-06-19,78724.0,Kitchen & Dining Features
1075,2021-06-20,123419.0,Kitchen & Dining Features
1076,2021-06-21,123419.0,Kitchen & Dining Features
1077,2021-06-22,107148.0,Kitchen & Dining Features
1078,2021-06-23,147399.0,Kitchen & Dining Features
1079,2021-06-24,154694.0,Kitchen & Dining Features
1080,2021-06-25,69744.0,Kitchen & Dining Features
1081,2021-06-26,77931.0,Kitchen & Dining Features
1082,2021-06-27,77931.0,Kitchen & Dining Features
1083,2021-06-28,77931.0,Kitchen & Dining Features
1084,2021-06-29,88738.0,Kitchen & Dining Features
1085,2021-06-30,51343.0,Kitchen & Dining Features
1086,2021-07-01,51343.0,Kitchen & Dining Features
1087,2021-07-02,72582.0,Kitchen & Dining Features
1088,2021-07-03,84874.0,Kitchen & Dining Features
1089,2021-07-04,84874.0,Kitchen & Dining Features
1090,2021-07-05,56764.0,Kitchen & Dining Features
1091,2021-07-06,61987.0,Kitchen & Dining Features
1092,2021-07-07,61987.0,Kitchen & Dining Features
1093,2021-07-08,67112.0,Kitchen & Dining Features
1094,2021-07-09,54769.0,Kitchen & Dining Features
1095,2021-07-10,54769.0,Kitchen & Dining Features
1096,2021-07-11,51327.0,Kitchen & Dining Features
